x,y,token
-12.076479,-10.431682,scholars
0.686618,19.561174,emulous
-4.1383634,7.0763893,marbles
-40.431168,25.604744,harper
-24.699701,18.953676,slily
-0.021397317,5.1683555,vengeful
-23.67959,19.500177,awed
-4.0440974,46.65722,plank
-4.6925707,43.49085,ranged
15.155968,34.403996,recess
-12.503308,-23.173819,Daisy
-3.5572827,-33.656315,Hey
-15.081353,35.26164,revolved
-6.487681,-30.566608,WELL
-21.812033,43.65627,milliner
-5.188633,20.765825,sauce
4.7555013,-15.502477,propitious
-7.3358016,-29.926643,sullenly
-13.228939,-32.548172,anyrate
-17.377382,24.172874,ribands
-16.676765,-38.937836,Strathspey
-9.7905655,17.01567,comb
-2.8930051,-30.124132,stops
-54.450073,8.024801,Somerville
-24.189493,27.1929,rueful
-17.244581,42.394535,shavings
-53.042973,8.43938,Brian
-12.097753,9.560739,Neill
12.019009,4.309318,plots
18.477133,-46.294796,lye
2.5252244,-57.338444,Mac
-11.676739,-36.67472,Bell
12.842383,-45.700916,Sister
-0.11434472,11.485373,loudest
-2.6778607,-37.629375,fie
-20.810194,19.045929,abashed
-6.52311,-5.525939,soonest
-14.460026,11.543727,Eton
-13.262398,12.823266,Windmill
-2.597765,-13.069052,exhibit
1.2061602,27.469452,poles
-1.7722939,-23.35663,Cap
-17.819305,-31.851194,Montem
-10.41727,-49.211227,Bursal
-10.433398,-49.308125,Talbot
-10.547918,-49.215794,Wheeler
-8.899462,-50.713787,Rory
-9.534588,-48.86974,Ryan
-16.617598,-39.010292,Newington
-8.721541,-51.04996,Landlord
-3.3172135,-32.732212,Hearty
-2.928647,-54.20342,Waiter
-9.872269,-32.362644,Piercefield
-24.879995,15.909383,Violetta
-8.786653,-50.9128,Landlady
-1.7102499,-54.433506,Chambermaid
-2.5821924,-55.41406,SCENE
-1.9160906,-54.42568,MRS
-3.9760323,-0.51294374,jellies
-24.199432,15.602264,Aloud
-9.346061,-54.637302,Exit
-1.9489677,-54.339596,WHEELER
16.421469,-35.377922,twas
-1.4036392,11.620558,swallows
-2.597138,-54.38086,TALBOT
-36.593224,14.643692,Talb
-7.267721,-29.800802,hostler
-11.82072,0.98326737,Bombay
-3.3472981,-31.522268,Enough
-36.461334,14.661969,Burs
-2.0767248,-54.390663,BURSAL
5.236345,-30.77053,twill
5.0109367,-57.923454,Exeunt
1.4126164,9.665907,Dash
-10.867975,-49.02773,Finsbury
3.3612647,29.93576,fleet
2.387249,-61.349953,Finsb
-3.70617,43.116604,stun
-1.0799656,-31.386654,Fancy
-4.12527,-53.13928,FIRST
-6.319751,-52.06484,J
-7.9843082,-19.300732,electioneerer
-24.210974,15.617357,Aside
-20.227203,24.251986,fumbling
-2.6634889,-53.75235,RORY
-2.5757167,-53.79896,RYAN
-22.01733,22.967258,claps
-10.615217,-29.283272,huzzaing
1.51966,11.498086,lave
3.008322,13.460073,pushes
-4.0918317,-1.4794449,continues
-3.329092,-36.40266,Huzza
-3.4115484,-36.644947,huzza
13.55296,22.866652,frighted
-12.594612,-23.126156,jackanapes
13.171946,44.412666,spires
17.230385,-38.980003,Faith
2.3706217,-61.493557,Fins
-4.551478,-32.1323,Boys
-7.781283,-3.051204,squeezing
2.4155924,-57.449238,Violet
-11.069861,1.2881817,loses
-2.4426749,-36.48282,Hark
-1.8164582,-34.379436,hark
7.6667957,-25.019407,Easy
-18.408775,5.9576926,Holland
-21.674124,34.446445,raspberry
-53.77318,8.388114,Oakly
-30.860493,32.53663,peddler
-14.65549,-16.723589,raspberries
-31.28268,15.801715,Brobdingnag
18.893639,-43.77822,dye
5.894625,-31.775383,Done
9.824737,-24.07186,persevere
-32.30012,33.744884,Guernsey
-54.722904,8.197914,Gresham
-47.048603,27.457882,Hal
-11.634487,-35.2392,Sweepstakes
-13.852668,32.070274,writhed
-4.8240995,-53.30636,FAMOUS
-29.944113,-7.9064226,archery
-29.700768,13.910428,confectioner
1.2893587,35.799667,Gothic
4.8204064,-31.858255,Vision
1.5949087,-33.58253,Hard
10.320921,23.755587,hovel
-19.62038,20.94418,epaulettes
-7.5455637,11.720115,sewing
-5.287567,19.437494,cork
-8.571349,40.09788,piazza
-3.3415446,-56.423954,BACK
10.458588,-5.433913,prostrate
-4.771076,-50.980175,Saracen
-7.5132184,-40.209484,poz
-16.62487,-38.98386,Bustle
7.801717,-14.6814575,aught
-5.4617944,-27.617838,magpie
-55.6773,8.144898,Montague
-10.802004,-33.275356,Bertha
-55.771645,8.675027,Theresa
-55.74163,8.586729,Tattle
8.496808,3.0068996,libraries
6.8986373,3.0043516,births
-5.018665,-54.72128,GLOBE
-21.82688,-2.1685557,anatomical
-30.723948,15.085193,macaroons
-19.532518,-6.1269093,grammar
-14.350849,-33.856297,Carbuncle
3.9343586,-58.40212,Mar
2.3763905,-61.67345,Fred
-10.184849,-32.187527,Croker
-17.343111,8.239348,preluding
8.453467,-28.359005,Valiant
-18.200018,-34.480526,Battersby
-37.931973,33.184895,Christopher
-3.5166616,-32.47719,Chimney
-17.794115,14.938949,wedged
-13.091422,-22.824718,diversion
-1.7817875,-27.669619,Panado
-8.974279,9.290872,frolic
-47.024918,26.920538,Fisher
-47.055733,26.836113,Archer
-15.139794,-15.329578,premium
-10.622585,-36.27185,Townsend
-10.556237,-29.411198,Greybeards
-10.419823,-29.611748,Archers
-8.528357,-32.753136,Chip
-13.599995,-38.268837,Greybeard
-9.877729,-28.72344,Barring
12.29075,-37.334763,Tyrants
14.195936,-36.412323,Obedience
-29.614494,4.199792,sagacious
-12.792702,-0.09737565,tinder
-8.916804,-4.7781854,unbar
-11.57717,2.022341,drenched
11.98172,-10.229061,Powers
-4.7334566,-10.717656,foiled
-14.027387,-29.5455,puns
-3.775161,47.874496,spars
-3.683581,45.61078,perpendicularly
11.096424,18.324266,beholds
-26.721338,17.502243,ventilator
-9.969217,0.35542166,mutiny
-15.430228,13.270148,battledore
-29.102942,21.217384,shuttlecock
-17.694857,-2.5985906,reptile
-2.6431596,-23.548208,Fishermen
-16.019947,-40.752728,flogged
-55.75634,8.626221,Villars
-53.707527,12.242384,Cecilia
-53.68728,12.210407,Leonora
8.716845,32.074875,lilacs
-5.543127,0.5770582,elated
-15.197373,-30.628805,mandarin
1.8952174,5.9243855,yields
-0.67181224,38.929497,plaited
-5.5819426,20.298923,curing
-2.6230009,16.60873,infused
9.438942,-31.274956,distemper
-38.132607,25.464018,Flora
-30.4553,16.803501,keepsake
2.28419,38.10309,straps
-1.6392919,3.4818425,Barbary
-19.669493,2.4772198,intrepid
-3.4329777,-53.73648,di
15.386163,-46.624115,i
-2.758609,47.494095,chips
7.9047832,36.210976,sulphurous
-9.442295,-23.280178,melon
-3.5779076,6.3503747,Neapolitan
-52.455982,10.332096,Piedro
-52.52177,10.342143,Francisco
-1.6920608,4.020709,cent
-6.5121126,11.299411,bask
-21.710478,11.819384,Resina
-12.362168,24.047525,panniers
3.6847117,1.4577944,Fresh
-25.539537,17.844646,incredulous
-13.529545,-27.965887,rogue
-13.481289,-27.947277,rogues
-28.676409,-23.814957,partnership
-5.4690332,8.899474,gratis
-52.699703,10.729037,Rosetta
-31.687508,-9.309975,summary
-16.024668,25.976746,compasses
-22.289179,34.315353,arsenal
-30.567533,16.639458,faggot
-22.444288,34.27748,notched
-37.77641,13.426201,Lee
-22.987713,12.930172,Herculaneum
-18.757458,10.751749,Vesuvius
-14.266431,22.074408,crater
-18.7403,10.778103,Mount
-6.6426067,38.913883,lava
-18.765675,10.715559,eruption
13.325971,33.17903,flights
-13.715032,26.848097,subterraneous
-38.34075,13.998273,Camillo
-8.075422,13.390451,brindled
-14.136572,-22.300919,Improvisatore
-8.072553,5.2885313,proceeds
-2.3887634,14.764211,Grateful
-3.721061,-12.265952,Regardless
-5.478407,29.195154,lustre
-12.395183,52.13845,windlass
-21.056114,11.402098,del
-20.97099,11.383358,Greco
-21.03105,11.401938,Torre
-8.70416,21.925724,rockets
-15.023484,21.995964,firework
11.252659,-42.5768,Th
-46.315174,27.844664,Hardy
-46.38678,27.968912,Loveit
-46.302887,27.960539,Tarlton
-0.074351035,-3.0285103,wield
3.7250316,13.398149,resounded
0.33113632,-13.285633,meanings
-27.776758,33.27456,desist
-25.968288,2.4166744,divulged
-0.01840265,5.338622,audacious
11.249433,36.988186,gliding
-37.25939,29.646639,Power
-37.373615,29.760447,Trueman
7.8144693,-5.2430816,resound
-14.107678,-13.414853,Dunstable
-13.91769,-13.291217,chaises
-31.340475,21.129112,scotcher
-28.14976,33.49205,postillion
-10.424948,16.414944,blanket
-29.343052,14.922137,slippers
-8.158665,24.269976,puffs
-38.1876,48.47603,Moby
-1.4024383,-55.59053,FRENCH
-3.0339205,11.279506,Sub
-21.68754,8.178722,Leviathan
14.72063,0.30928466,Raphael
-19.843494,9.327496,Whales
-2.1637757,21.759338,extracted
16.262861,-39.01789,returne
18.104189,-50.33195,againe
7.7260914,-30.423025,maine
6.8860407,-5.0315466,Immense
10.921747,-18.45905,Created
6.1012135,44.407543,swims
5.6107697,23.180553,gills
4.8705564,43.594837,spouts
-4.736235,19.3351,fry
-10.305851,58.45087,harpooneers
-6.662234,-55.341656,VOYAGE
6.1557646,-31.676037,Fife
-19.535173,5.7622623,baleen
-4.7314024,8.518738,Oft
1.2398584,27.37926,hoops
-21.880842,7.7973366,magnitude
-11.677249,54.51837,towing
-6.3655696,-55.452225,NANTUCKET
-20.90563,8.132779,stranded
23.372374,41.593433,crews
4.9876766,27.84338,mariner
-2.0121233,28.592798,insect
0.48382068,31.271564,Polar
12.105216,18.10309,Arch
-3.7658184,39.69416,butt
-16.268023,54.28469,stove
-6.3459644,-55.50501,SHIP
-5.0290203,-55.057293,SPERM
-16.080935,46.474716,shrouds
0.03876447,17.439873,resounds
-3.3005364,-15.921512,endures
-20.283173,9.7698765,Sperm
-19.88127,9.526616,Greenland
-6.4584575,-55.08033,WHALING
-6.8774586,44.16105,lee
1.8473396,14.331286,Steady
-2.5098553,-33.857174,Mast
-2.6417613,-34.483433,ahoy
-9.364597,41.961327,shoal
10.222724,-43.670876,Thunder
-19.238543,11.162353,Nantucket
-3.1276426,-49.933064,LAY
-14.4539585,32.605946,onset
-19.721958,9.294562,whalemen
-3.7985039,43.249363,outs
12.252901,36.668446,expanse
-3.2995875,-56.514652,Whaling
-19.074284,14.898917,harpooned
-2.560196,-33.82497,Stern
-41.013035,21.30054,harpooneer
16.318962,37.297504,boundless
19.456446,43.953106,wharves
11.212112,36.831253,breezes
1.7693346,19.109064,reveries
-4.0928617,47.70625,rigging
-20.977316,1.0896016,landsmen
3.8612041,29.016348,leagues
-7.1135864,2.588441,magnetic
20.928913,44.78975,lakes
-9.8703,-0.17613965,infallibly
-2.8307173,-8.241698,wedded
19.636902,40.48942,Niagara
-2.7957761,18.853584,invest
0.7456287,16.913393,trip
19.257118,38.27167,oceans
-15.030844,9.440755,Commodore
-3.0205824,-8.2832985,abandon
-5.4711795,20.931116,plumb
-13.200656,55.933018,forecastle
-6.8649974,43.12327,spar
-6.2070565,43.142323,decks
19.876522,15.956668,punch
-11.179867,55.131176,astern
-2.7460332,14.651925,breathes
-19.546091,9.829657,whaling
9.255347,-26.16137,Fates
-2.3340163,5.682429,portentous
0.72713953,24.961414,Patagonian
3.063765,42.205498,hooded
-18.755758,12.328078,Horn
24.218039,41.247456,Bedford
-19.024357,5.6006064,embark
-1.0484223,20.67495,aboriginal
-0.6011226,37.24962,canoes
-15.114603,53.949184,harpoon
3.1446648,2.4715323,remorseless
7.292689,44.74373,jet
-14.045111,10.576049,Spouter
-2.9530067,-52.984352,Coffin
-1.5693102,39.66755,gable
4.574148,30.331192,Sumatra
-10.566228,52.31629,lengthwise
12.636969,36.24069,equator
3.3009717,30.582335,moored
4.691633,13.937804,Entering
-3.2743983,38.878315,limber
-4.362868,46.57006,perpendicular
6.3884706,1.7187968,primal
0.6156848,23.315128,heathenish
5.34528,38.36041,tufted
8.629655,19.147888,Mixed
-10.45674,58.044037,lances
-10.42513,58.165012,harpoons
-9.708375,53.85776,hump
4.0912876,11.186362,Crossing
12.213724,38.25215,dusky
0.719219,25.36532,anchored
-8.570444,-40.209026,avast
-1.5503141,12.497429,goin
-19.194452,15.576143,headway
-1.5423815,20.039335,jackets
-4.1663723,-31.56995,aint
4.727982,10.40197,Starting
3.7049713,26.10134,offing
2.7473876,-3.0150464,sovereign
9.130018,-27.319435,shipmates
-10.60677,-40.08185,shipmate
9.837974,7.205121,reminiscences
-2.8647335,-34.009132,Bulkington
4.822903,13.985035,orgies
-17.209791,49.15907,hammock
-1.893879,-24.031792,Broke
-11.579302,-4.374496,bedfellow
-8.946831,53.250973,flukes
-12.966626,14.325148,clam
-6.0753126,1.1431429,abreast
-15.781011,23.49008,counterpane
-18.920849,38.903107,seaman
4.277508,8.265898,guise
-16.568148,-0.9076666,whaleman
-3.7412925,1.7517458,cannibals
-15.422931,44.12359,tattooed
-13.98447,24.157644,tattooing
-24.31979,46.603558,tomahawk
-3.7616613,39.938076,beaver
3.7356195,10.66818,Years
-2.3060493,-29.274817,shipped
-3.939815,32.51925,sooty
-13.300086,40.814156,biscuit
11.962707,-10.130514,Angels
-3.3090317,-29.862944,ee
-16.704914,56.169846,Queequeg
18.004444,-49.274982,sleepe
10.134082,25.865322,hemisphere
-7.4657273,45.92429,glided
-4.9407907,-18.614958,pickle
-3.0158138,55.390182,trowsers
0.7432705,39.23777,dented
-10.293207,58.477688,mates
2.0609639,37.409763,brawny
4.2013316,31.25882,Andes
0.8318824,31.507486,contrasting
7.241536,36.667736,zone
-6.1062884,10.347557,parlor
-18.991144,15.085711,boarded
5.6199594,24.403837,inseparable
5.789142,-7.1381617,beats
1.5118549,4.8693304,unheeded
-19.802086,9.51299,fishery
5.0347314,-33.462914,Seed
-15.883011,-2.1782913,feat
-3.658683,6.2335877,porpoises
-21.704496,6.7514343,spermaceti
3.2626526,50.177002,tapering
15.400865,22.762007,perennial
1.1291958,25.211952,musk
13.375335,40.977318,odorous
3.198564,11.824163,Returning
-0.24522018,43.632484,sleet
-18.29585,35.444775,steadfastly
4.599996,-35.650784,Memory
-11.488385,13.711051,towed
2.5353236,29.665302,Japan
5.946823,4.0065036,unrecorded
4.4952874,5.743111,census
16.199287,35.766193,vital
4.604393,17.286291,murky
-4.411875,0.85047334,Eternity
-1.8732165,-5.594853,Methinks
0.38424417,13.730109,stave
6.2089562,-35.19536,Pulpit
-23.88422,17.180182,Mapple
9.604474,37.596016,gleams
-17.9445,1.9109197,maritime
-3.9650679,-3.9774077,architect
7.671531,-18.282557,sanctity
1.8165834,44.368862,scud
11.745972,39.966892,azure
-11.016105,23.491884,gangway
-12.702836,55.218685,larboard
-12.669695,55.208805,starboard
-3.220704,-30.515999,Shipmates
-1.4913613,24.489237,yarns
9.579864,-31.292486,pregnant
-9.917845,20.80089,billow
11.43359,46.615753,surging
-22.607895,-2.4327638,lurks
2.2117603,4.700627,Cadiz
4.639198,29.985615,Straits
-3.9353461,43.230305,wharf
-6.3482504,43.770573,hoisting
2.7531645,-0.28855565,essays
-3.5732548,-20.379934,gamesome
5.661708,12.141271,descends
16.19426,-33.898132,stab
-4.2691708,2.7238455,convicts
-15.942203,23.291939,berth
-0.4109424,11.410448,groans
6.826227,17.751339,burns
0.57794136,16.61016,cleaving
7.4210434,20.360071,leaps
-12.465688,56.426983,aft
8.401907,25.26831,lull
-22.138783,36.12979,hatches
10.928305,-37.935913,Senators
-9.984391,-7.948101,Pagan
-8.740903,-11.199015,freer
-21.49534,-14.215043,heeded
11.903166,35.460217,swells
-2.21394,28.681316,bland
12.346845,23.458073,Wild
7.0712566,-11.737851,whereat
-1.3853208,-23.825344,pagans
8.559948,-2.5155458,wakeful
10.308993,33.253334,arctic
-31.306591,-12.903248,identity
-4.987205,6.9382424,congenial
-2.1848757,28.563316,elastic
16.218204,31.786314,serene
9.549622,38.167698,undulating
1.6014894,29.405832,whaler
-14.44911,9.461588,Sag
-14.500376,9.371026,Harbor
-4.6674995,37.659336,wrists
8.663394,-43.679295,Thought
3.0878148,5.9600816,coronation
-10.769266,41.228,schooner
-4.9576,42.280533,barbs
16.348455,39.316578,farmers
10.1183605,10.274808,marches
6.4611535,4.882408,immemorial
-8.27223,42.414513,casks
-1.1259303,42.489754,bracing
14.036546,35.493313,Tartar
1.7526498,37.233448,gaunt
-11.689317,52.15833,boom
1.3125402,43.413586,brine
-7.818158,42.76647,cask
15.285621,44.925526,prairie
-20.30294,2.3226986,Nantucketers
-2.339007,-0.79025763,assaults
-2.8290796,1.2859732,pirate
-16.54862,-1.0282432,Nantucketer
7.919705,25.824543,climbs
6.341399,28.706242,Alps
-36.898613,14.562323,Hussey
-10.503591,0.2756177,outset
-10.604107,12.565505,Cod
-25.49055,13.504917,chowder
-5.286173,8.426399,flavor
-13.930273,23.4516,fishy
16.9816,-33.639816,y
5.880707,10.305172,Ship
-30.931578,15.992002,Yojo
-17.96856,12.523468,harbor
-14.732465,-26.362396,Ramadan
-13.568694,56.78182,Pequod
4.230465,23.933928,footed
-10.029144,52.726086,hull
-6.4333572,11.213605,Cologne
-22.276142,9.100105,sperm
-3.853324,36.19425,hempen
-14.459231,49.57012,helmsman
-18.89339,38.877907,wigwam
-1.610481,46.09284,fibres
-4.232121,-7.7304573,minutest
-11.480943,51.707336,windward
-25.182365,4.6393075,distrustful
-15.251104,10.514183,Vineyard
-11.771602,52.22824,obliquely
-22.255617,36.06094,transom
-18.488464,-0.9297337,modified
-13.060152,27.545341,vest
0.36948794,-12.907301,reminiscence
-0.00966329,-34.041164,clutch
-9.793332,20.228363,splice
6.2058887,6.2084894,doubloons
-2.6976933,-33.340378,Blast
-6.928014,-10.649153,leaky
-11.29961,55.00987,leeward
-7.347457,-55.62996,AHAB
5.5985227,33.221348,squaw
-3.636226,22.151188,brig
-9.388495,-40.208076,Quohog
-11.095739,41.335255,hauling
-5.504152,-39.46826,Avast
-5.7080126,-25.31336,twine
-11.844941,52.10391,levelled
-7.671474,-2.3479056,bayonet
-14.771589,-40.86774,hav
-12.963652,52.984886,coils
3.293034,30.156603,harbors
-2.1805298,21.198956,comprising
-4.444051,21.25734,whalebone
-1.0625705,-33.291004,Hands
-12.958023,51.28154,scuttle
5.39324,-28.087814,profoundest
-33.868885,49.192913,Starbuck
-33.872566,49.150776,Stubb
-15.760537,49.42283,capstan
-4.5774264,18.12325,handspikes
-18.936686,38.48029,Meantime
-2.8717897,35.099205,cordage
0.9963909,-11.206505,fruition
-22.029526,7.812611,invested
-11.176581,41.247356,coiling
-33.8701,49.16493,Flask
-9.911841,7.3452396,cooper
-4.4545803,44.937252,hulls
4.5655327,9.918043,Shore
0.3164875,5.213258,direst
-10.079877,53.063686,keel
10.55979,-35.93095,gainst
-20.427174,7.969971,Fishery
-21.048443,-2.7571611,procedure
-2.8449998,-8.175117,declines
-3.378293,1.5429705,veteran
-3.3773084,35.408817,recoil
0.9567213,46.830242,eddies
3.2800918,33.794636,tapers
-3.0830343,-22.326769,lastly
-4.5538683,43.559353,manned
7.105953,3.9775403,aggregate
-0.2094062,36.926884,archipelagoes
0.7603955,19.214317,salutes
5.468882,20.759247,muskets
5.979246,29.503279,Peru
0.44709662,31.3591,latitudes
-5.1915135,-9.30082,portents
-0.8841305,17.828033,welded
2.9658437,-8.691722,latent
-21.778585,6.710174,vicissitudes
5.310157,23.413893,costliest
0.62379456,-11.871869,august
10.793593,17.354,circumference
-2.8745265,-8.140672,castaways
12.339948,-36.595375,perchance
-1.9517326,33.815468,swart
-2.3091834,-22.290358,cheerily
8.569768,-33.370537,impious
-18.628914,-18.10588,humor
-21.26383,4.5969715,leviathans
-21.275198,6.1260448,encountering
-14.420292,9.68743,Post
6.01171,28.659662,Arctic
-19.666597,8.845994,whalers
1.0557932,23.3312,headsmen
5.331474,21.520554,trio
0.59804356,-11.784364,provides
-16.537468,56.13828,Tashtego
4.87932,30.930674,neighboring
8.839712,36.34092,rounding
0.5577064,31.06728,Antarctic
1.4597076,8.467081,lithe
1.4000484,0.8486376,Air
-16.476196,56.13364,Daggoo
-7.852449,-13.1186,corporeal
6.443051,4.182409,navies
-5.0656557,-34.533134,Pip
-9.878153,20.582275,tambourine
-15.740952,49.0758,taffrail
-8.743737,-13.8610325,particle
-3.4772997,11.356291,Perseus
-16.84572,21.619974,Manxman
-22.109138,6.317048,popularly
-2.3626428,-30.834658,dismasted
22.75026,-34.74123,Ere
-17.482515,48.862793,pivot
-1.609636,35.907475,layer
14.524134,36.25411,loftiest
15.417648,22.839502,sprouts
-0.55782706,-14.8787365,respond
9.88699,29.967346,helmeted
-4.1920733,35.356373,slumbers
-22.114405,22.99199,steersman
9.622449,22.53351,emerge
1.2712029,25.036179,lumber
-6.0116596,42.737446,mainmast
29.61331,-34.009163,wouldst
-1.9917355,-30.795456,Dough
-32.112576,37.426083,binnacle
-20.050825,2.3136563,Leviathans
1.9060297,47.70435,jets
10.036395,31.134111,gums
-2.8536494,-35.135845,Halloa
-18.283796,-0.8260744,Cetology
-3.7421877,-16.864021,Already
-15.5232525,8.713083,Scoresby
-14.786496,8.675218,Beale
3.359903,-0.80575615,indications
-20.529894,3.08966,naturalists
-15.250881,8.676239,Cuvier
-11.299331,-0.23317945,anatomy
-15.441858,-1.2057301,Pliny
-11.910668,-5.7911315,Linnaeus
-15.249449,10.299694,Owen
-0.5274542,15.2600975,retreats
5.6041827,24.300692,laborers
-2.7158744,-31.083118,Macey
-5.573395,-14.214243,cogent
-4.5049853,-56.524994,FOLIO
-4.4858384,-56.500168,OCTAVO
-3.2357466,-56.219223,DUODECIMO
-3.4533668,7.5193005,ounce
-20.182577,7.5250034,designated
-1.2230873,20.785234,Fin
-4.0225315,25.992245,girth
10.738204,34.063114,ripples
-10.806657,2.9306536,eludes
-18.84772,4.914524,Folio
0.5915606,28.444208,sonorous
-13.298633,53.464912,blubber
-6.859118,19.96912,Narwhale
-3.563205,-32.235916,Letter
-1.1889696,39.04355,bended
-3.987629,14.305593,bigness
-17.946495,-0.88047045,Porpoise
3.5533867,-33.253296,Cannon
0.47337735,-10.106407,architects
-16.3143,7.792388,vigilance
-13.741541,24.570017,relaxed
-3.3699145,10.659675,incarnate
-0.9620767,-11.049583,potency
4.5757313,8.707833,Cabin
-8.022539,38.85936,swings
11.533153,-7.9638834,warlike
1.4646345,44.786194,noiselessly
5.9295425,21.915262,plumed
8.013493,15.21716,dilated
8.548016,35.420162,martial
-12.489873,52.554203,tackle
2.9058113,-5.2113266,Hercules
-20.130108,-2.177097,invests
-14.459555,8.755036,Sleet
-14.517448,9.297535,Voyage
-0.60911036,45.30951,rifle
6.467501,-34.79475,Childe
-18.05705,-3.3822155,visual
13.522453,33.88172,blending
7.71664,44.36921,dimly
10.101293,37.149857,flitting
-4.654943,16.120783,inscrutable
15.65453,36.434723,tides
-2.1243892,-28.645958,dents
-5.2566023,42.023,fluke
-26.817455,-0.33878285,specific
-8.902261,14.778199,Tash
-2.5707555,36.861412,wrenched
-3.2700171,42.82459,jib
14.550823,33.404144,measureless
7.893928,-33.53928,Norway
3.0162506,-27.691336,methinks
-0.5424329,17.62478,fiends
2.6353135,15.57278,tost
-9.691891,23.734573,foremast
-2.8126736,17.058613,volition
16.097422,25.71771,Forthwith
1.2379249,-11.036119,indissoluble
-1.2171528,36.04486,sidelong
11.345481,-25.265715,swerve
-3.5530086,22.203455,tows
13.166014,34.953743,embattled
-0.5485287,-22.466734,Mogul
7.006799,10.437431,pennant
7.0337443,13.793066,fleeting
-3.1923444,-55.02015,SAILOR
-1.4031662,39.095158,butts
0.5698143,38.163757,pump
-4.940833,-54.713795,PIP
-3.4622092,-31.70993,Form
1.4511254,9.797085,Rig
5.2654138,7.378263,Brahma
12.987055,37.223373,Ganges
1.3485886,2.7384653,Tahiti
5.331457,30.207657,Baltic
-5.456604,0.4367502,squalls
11.967692,13.739724,meridian
-18.844599,2.5981658,rumors
6.9966245,-18.143406,incorporate
-18.126698,2.0140307,ignoble
16.143736,36.643894,currents
10.579987,35.973877,wrecks
-18.865456,16.048714,unharmed
19.450684,35.951603,limitless
0.33937708,25.08472,creamy
7.723238,39.91684,bridal
-0.9936843,2.498287,lung
5.279532,27.830446,Hudson
3.8922374,-4.6609964,essence
11.669744,-8.88339,throned
9.707258,13.744245,sire
-25.32917,2.8485496,appalling
12.939537,-21.359304,ire
5.802362,1.563629,emblem
15.0794,-40.7525,Passion
0.84829795,18.222242,furthest
6.9066844,-5.8786054,transcendent
2.6856213,-3.0793905,imparts
-2.1148305,13.798373,albatross
2.646033,1.0317482,tally
-4.319467,45.846413,van
10.102978,29.823227,endlessly
-16.981304,4.7834086,aspects
-5.3337193,-27.94933,Lima
-25.906517,2.6567426,phenomenon
-15.641692,0.9801038,soundings
8.653561,-13.040562,Deity
-18.10942,2.122093,inherent
3.808651,-2.8186052,substances
-10.65188,-40.123646,Cabaco
12.911114,28.687775,rustle
-5.252108,-31.888521,Archy
-12.570117,-7.2374783,neighbor
-1.0153553,37.025257,charts
-7.0834327,40.762733,horizontally
4.6222606,9.300837,Season
-10.769333,14.002362,Line
2.6713371,31.238508,equatorial
-6.3520303,-16.343342,tallied
8.4583235,15.338608,throes
-22.970552,-6.7886763,adequately
-23.038303,10.06244,pumps
-15.958419,-21.149693,Langsdorff
2.9442036,3.386408,inhale
1.2488104,4.048476,traverse
-5.6663284,44.550083,lashing
-13.198994,51.364475,gunwale
-5.1649323,45.08494,tackles
-13.382736,52.19729,coiled
4.1843214,-2.0386765,Less
-18.086601,34.87947,Fedallah
-9.807142,-41.00986,ginger
1.6182137,10.222996,Start
-16.090202,48.127857,oarsman
-8.003973,39.15715,loggerhead
3.323622,16.211637,crazed
-5.936042,44.454075,oarsmen
-5.742252,45.030983,gunwales
-2.9072895,23.755331,waif
-7.5024977,42.200417,loomed
-2.8879683,39.08121,chisel
12.821908,25.628319,glide
-3.7167194,-3.6360416,amours
5.374322,27.461832,Rio
-0.30619514,19.750828,allured
3.1613002,2.8823333,fathomless
3.9291418,31.167406,midway
-7.0280857,-1.5816406,whelmed
12.648852,-26.914312,consort
18.771814,37.999657,wilds
-3.7481952,-22.688501,ducking
-2.876365,18.918219,skulls
-12.991247,27.368309,steers
-18.091352,11.03695,Town
-4.853622,-32.153065,Pedro
-9.682831,-36.496185,Sebastian
-33.933876,48.144035,Radney
-33.953247,48.150734,Steelkilt
-32.35429,38.104416,Lakeman
0.29474825,24.331516,Manilla
9.7504,29.274279,Ontario
12.554471,32.10223,Huron
-10.689861,41.372253,rigged
9.587355,12.340442,manhood
2.768599,44.603535,profuse
-8.093855,-0.7758646,Canallers
10.859011,33.24041,swamps
11.50121,-25.757145,Freely
17.188341,-50.56353,Antony
1.3552294,8.24015,response
17.704565,-34.482273,Best
-18.833603,37.49786,bowsman
0.6344907,13.720782,haul
-2.6036417,36.039955,swimmer
3.6163673,-34.96864,Pictures
2.46541,-1.324696,Hindoo
-3.3443058,11.332173,Andromeda
9.162597,-29.817347,Gate
-1.878077,-14.489324,amaze
-11.528782,41.066135,hoist
6.6889534,3.2240608,paintings
-1.5315359,24.579214,tons
10.866151,18.20926,triumphal
5.7896333,8.743075,fac
-8.734926,9.212697,Achilles
9.398514,-3.103216,fabled
0.012654548,35.392956,brit
1.0057875,16.945398,drifts
3.9048362,30.457296,Java
15.403381,37.361156,zones
11.688345,26.284918,freight
7.5709033,21.654013,loom
-6.6171846,43.65033,chocks
-0.63922256,36.8424,intricacies
-15.84435,26.048727,straining
13.49138,39.816746,grazing
-0.93505657,36.145523,vapoury
20.97274,39.566135,Clear
4.810645,-30.274555,Woo
17.758532,-47.410183,hee
-9.930732,-41.17717,steak
-9.486337,42.01082,keels
-2.614229,-33.90982,Haul
-10.166985,38.54333,spiracle
